Yale-RSV-0360,46
Yale-RSV-0366,41
Yale-RSV-0368,46
Yale-RSV-0374,41
Yale-RSV-0375,44
Yale-RSV-0381,37
Yale-RSV-0157,62
Yale-RSV-0109,61
Yale-RSV-0141,62
Yale-RSV-0117,61
Yale-RSV-0110,63
Yale-RSV-0149,62
Yale-RSV-0150,65
Yale-RSV-0125,62
Yale-RSV-0101,59
Yale-RSV-0127,68
Yale-RSV-0119,67
Yale-RSV-0159,68
Yale-RSV-0409,77
Yale-RSV-0433,95
Yale-RSV-0386,72
Yale-RSV-0398,74
Yale-RSV-0410,78
Yale-RSV-0434,95
Yale-RSV-0470,107
Yale-RSV-0446,104
Yale-RSV-0387,72
Yale-RSV-0399,76
Yale-RSV-0411,78
Yale-RSV-0459,105
Yale-RSV-0424,95
Yale-RSV-0436,95
Yale-RSV-0460,105
Yale-RSV-0448,104
Yale-RSV-0413,77
Yale-RSV-0425,95
Yale-RSV-0402,74
Yale-RSV-0414,79
Yale-RSV-0426,94
Yale-RSV-0450,104
Yale-RSV-0427,95
Yale-RSV-0439,96
Yale-RSV-0463,105
Yale-RSV-0440,96
Yale-RSV-0452,104
Yale-RSV-0393,73
Yale-RSV-0429,95
Yale-RSV-0465,108
Yale-RSV-0453,104
Yale-RSV-0430,95
Yale-RSV-0466,108
Yale-RSV-0454,106
Yale-RSV-0407,77
Yale-RSV-0431,95
Yale-RSV-0443,97
Yale-RSV-0455,106
Yale-RSV-1016,470
Yale-RSV-1024,470
Yale-RSV-0457,105
Yale-RSV-0458,106
Yale-RSV-0471,107
Yale-RSV-0472,107
Yale-RSV-0474,107
Yale-RSV-0476,107
Yale-RSV-0477,109
Yale-RSV-0335,43
Yale-RSV-0685,173
Yale-RSV-0693,174
Yale-RSV-0709,175
Yale-RSV-0717,175
Yale-RSV-0725,175
Yale-RSV-0733,176
Yale-RSV-0757,180
Yale-RSV-0765,182
Yale-RSV-0781,417
Yale-RSV-0196,119
Yale-RSV-0242,113
Yale-RSV-0686,190
Yale-RSV-0689,397
Yale-RSV-0691,406
Yale-RSV-0692,408
Yale-RSV-0695,378
Yale-RSV-0786,412
Yale-RSV-0705,398
Yale-RSV-0707,406
Yale-RSV-0708,408
Yale-RSV-0713,399
