Yale-RSV-1116,491
Yale-RSV-1118,498
Yale-RSV-1105,483
Yale-RSV-1106,485
Yale-RSV-1107,487
Yale-RSV-1108,491
Yale-RSV-1109,494
Yale-RSV-1130,488
Yale-RSV-1131,490
Yale-RSV-1132,492
Yale-RSV-1133,494
Yale-RSV-1134,499
Yale-RSV-1121,483
Yale-RSV-1122,486
Yale-RSV-1123,487
Yale-RSV-1124,491
Yale-RSV-1125,494
Yale-RSV-1145,484
Yale-RSV-1148,493
Yale-RSV-1137,484
Yale-RSV-1138,489
Yale-RSV-1139,490
Yale-RSV-1141,495
Yale-RSV-0294,38
Yale-RSV-0311,42
Yale-RSV-0367,43
Yale-RSV-0373,37
Yale-RSV-0142,65
Yale-RSV-0385,71
Yale-RSV-0469,108
Yale-RSV-0461,105
Yale-RSV-0438,96
Yale-RSV-0451,104
Yale-RSV-0428,95
Yale-RSV-0464,108
Yale-RSV-0441,97
Yale-RSV-0442,97
Yale-RSV-0975,467
Yale-RSV-1055,469
Yale-RSV-0983,467
Yale-RSV-0968,469
Yale-RSV-1047,469
Yale-RSV-1007,468
Yale-RSV-1008,470
Yale-RSV-1000,470
Yale-RSV-1015,468
Yale-RSV-0999,467
Yale-RSV-0967,465
Yale-RSV-0976,469
Yale-RSV-1031,468
Yale-RSV-0984,470
Yale-RSV-0992,470
Yale-RSV-0991,467
Yale-RSV-0908,444
Yale-RSV-0749,178
Yale-RSV-0773,190
Yale-RSV-0482,136
Yale-RSV-0770,405
Yale-RSV-0835,415
Yale-RSV-0782,420
Yale-RSV-0783,424
Yale-RSV-0237,123
Yale-RSV-0687,373
Yale-RSV-0688,392
Yale-RSV-0690,403
Yale-RSV-0778,410
Yale-RSV-0694,190
Yale-RSV-0697,398
Yale-RSV-0698,403
Yale-RSV-0700,408
Yale-RSV-0706,403
Yale-RSV-0794,411
Yale-RSV-0710,192
Yale-RSV-0711,386
Yale-RSV-0712,393
Yale-RSV-0714,403
Yale-RSV-0715,407
Yale-RSV-0721,399
Yale-RSV-0723,407
Yale-RSV-0810,412
Yale-RSV-0729,400
Yale-RSV-0731,407
Yale-RSV-0818,412
Yale-RSV-0735,389
Yale-RSV-0743,390
Yale-RSV-0744,395
Yale-RSV-0745,401
Yale-RSV-0746,404
Yale-RSV-0834,413
Yale-RSV-0751,390
Yale-RSV-0752,395
Yale-RSV-0753,401
Yale-RSV-0755,407
Yale-RSV-0756,411
Yale-RSV-0758,361
Yale-RSV-0759,390
Yale-RSV-0761,401
Yale-RSV-0762,405
Yale-RSV-0764,410
Yale-RSV-0766,365
Yale-RSV-0767,391
Yale-RSV-0768,396
Yale-RSV-0772,410
Yale-RSV-0858,413
Yale-RSV-0774,368
Yale-RSV-0777,402
Yale-RSV-0866,414
Yale-RSV-0780,416
Yale-RSV-0785,429
Yale-RSV-0787,414
Yale-RSV-0788,416
Yale-RSV-0789,417
Yale-RSV-0790,421
Yale-RSV-0792,426
Yale-RSV-0793,429
Yale-RSV-0796,416
Yale-RSV-0797,417
Yale-RSV-0798,421
Yale-RSV-0804,416
Yale-RSV-0805,417
Yale-RSV-0806,421
Yale-RSV-0807,424
Yale-RSV-0811,415
Yale-RSV-0813,418
Yale-RSV-0814,421
Yale-RSV-0815,424
Yale-RSV-0816,427
Yale-RSV-0819,415
Yale-RSV-0820,416
Yale-RSV-0824,427
Yale-RSV-0825,430
Yale-RSV-0828,417
Yale-RSV-0829,417
Yale-RSV-0830,421
Yale-RSV-0831,425
Yale-RSV-0832,428
Yale-RSV-0833,430
Yale-RSV-0836,417
Yale-RSV-0838,422
Yale-RSV-0839,424
Yale-RSV-0840,428
Yale-RSV-0841,429
Yale-RSV-0843,414
Yale-RSV-0844,416
Yale-RSV-0845,419
Yale-RSV-0847,424
Yale-RSV-0849,429
Yale-RSV-0851,416
Yale-RSV-0852,416
Yale-RSV-0853,420
Yale-RSV-0854,422
Yale-RSV-0855,425
Yale-RSV-0856,428
Yale-RSV-0857,433
Yale-RSV-0860,416
Yale-RSV-0861,420
Yale-RSV-0862,423
Yale-RSV-0863,425
Yale-RSV-0864,428
Yale-RSV-0867,415
Yale-RSV-0870,423
Yale-RSV-0208,129
Yale-RSV-0221,122
Yale-RSV-0228,120
Yale-RSV-0231,127
Yale-RSV-0251,118
Yale-RSV-0252,119
Yale-RSV-0254,126
Yale-RSV-0259,116
Yale-RSV-0262,126
Yale-RSV-0545,136
Yale-RSV-0277,125
Yale-RSV-0483,140
Yale-RSV-0484,144
Yale-RSV-0486,151
Yale-RSV-0491,141
Yale-RSV-0492,145
Yale-RSV-0498,136
Yale-RSV-0500,145
Yale-RSV-0502,154
Yale-RSV-0517,150
Yale-RSV-0524,144
Yale-RSV-0527,158
Yale-RSV-0531,141
Yale-RSV-0541,153
Yale-RSV-0542,154
Yale-RSV-0548,147
Yale-RSV-0550,154
Yale-RSV-0559,161
Yale-RSV-0566,156
Yale-RSV-0701,178
Yale-RSV-0702,190
